Column1,player,position,foot,league,Squad_Rnk,nationality,value,age,height,pens_made,pens_att,cards_yellow,cards_red,minutes_90s,npxg_per_shot,npxg_net,assisted_shots,crosses_into_penalty_area,through_balls,crosses,throw_ins,sca,sca_dribbles,sca_shots,sca_fouled,gca_shots,gca_fouled,gca_og_for,fouls,fouled,offsides,interceptions,clearances,errors,carry_progressive_distance,own_goals,pens_won,pens_conceded,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xa_per90,xg_xa_per90,npxg_per90,npxg_xa_per90,shots_total_per90,shots_on_target_per90,sca_per90,gca_per90,aerials_won,aerials_lost,aerials_won_pct,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_long,passes_long,passes_pct_long,passes_into_final_third,passes_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,passes_pressure,passes_switches,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,passes_other_body,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca_passes_live,sca_passes_dead,gca_passes_live,gca_passes_dead,blocked_passes,passes_received,passes_received_pct,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribble_tackles_pct,gca_dribbles,dribbles_vs,dribbled_past,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,jerarquico,aglo,dbs
174,Gareth Bale,5,3,3,1,0,32000000,30,185,0,0,4,1,12.1,0.1,-1.5,11,10,2,51,14,33,5,3,2,1,0,0,16,10,5,4,9,0,1851,0,0,0,0.17,0.17,0.33,0.17,0.33,0.29,0.11,0.39,0.29,0.39,2.81,1.07,2.73,0.58,22,12,64.7,360,480,75.0,6349,1579,192,219,87.7,43,89,48.3,18,17,30,465,15,1,92,34,277,70,133,375,39,27,6,5,15,5,12,21,2,6,0,14,512,79.5,0,0,0,0,10,7,5,2,3,4,25.0,0,16,12,17,30,56.7,19,105,30,28.6,20,47,38,16,2,0,618,11,70,308,296,52,601,3,3,0
162,Leon Bailey,5,3,5,5,0,29000000,21,178,0,0,0,2,12.1,0.14,0.8,21,9,4,48,12,41,3,4,2,1,1,0,16,18,6,6,8,0,2176,0,0,0,0.41,0.25,0.66,0.41,0.66,0.35,0.21,0.56,0.35,0.56,2.56,0.91,3.39,0.66,11,14,44.0,326,481,67.8,6112,1878,142,186,76.3,45,95,47.4,17,24,39,435,46,11,87,27,261,104,116,353,96,10,2,0,11,12,26,22,10,4,2,8,459,74.6,23,9,5,7,9,4,2,5,2,4,30.8,0,13,9,43,74,58.1,44,171,46,26.9,36,74,61,10,2,0,637,7,72,292,345,55,591,3,3,0
1230,Pavel KadeĹ™Ăˇbek,1,1,5,6,0,10000000,27,182,0,0,2,0,27.5,0.08,-0.1,36,30,1,94,190,62,1,0,4,0,0,0,29,35,7,20,56,0,2210,1,0,0,0.07,0.25,0.33,0.07,0.33,0.08,0.13,0.2,0.08,0.2,0.95,0.33,2.26,0.29,75,62,54.7,970,1365,71.1,16660,6581,472,556,84.9,80,206,38.8,60,41,102,1162,203,12,249,24,611,348,406,102,922,89,6,3,27,18,77,56,1,7,0,54,1049,83.0,1,0,1,0,31,21,16,15,0,10,33.3,1,30,20,7,17,41.2,7,284,86,30.3,107,118,59,62,8,2,1622,68,431,735,528,76,1423,3,3,0
677,Habib Diallo,5,1,1,15,0,12000000,24,186,1,3,2,1,24.4,0.11,2.9,26,1,1,12,2,56,11,5,4,1,0,0,36,22,17,4,39,0,1579,0,0,0,0.49,0.12,0.61,0.45,0.57,0.43,0.1,0.53,0.33,0.43,2.95,1.07,2.3,0.33,99,161,38.1,318,451,70.5,4922,682,169,219,77.2,22,35,62.9,16,5,19,416,35,0,159,5,261,102,88,48,290,25,20,2,11,14,22,35,0,4,0,7,566,47.5,1,1,0,0,3,2,1,1,1,0,0.0,3,8,8,28,53,52.8,36,463,90,19.4,20,235,208,10,3,0,779,39,73,384,374,109,740,3,3,0
95,AngeliĂ±o,1,3,5,3,0,25000000,22,171,0,0,2,0,4.7,0.04,-0.2,9,7,1,44,102,39,4,1,0,0,0,0,12,16,3,5,18,0,1514,0,0,0,0.08,0.16,0.25,0.08,0.25,0.06,0.19,0.25,0.06,0.25,1.06,0.0,3.21,0.41,10,16,38.5,335,426,78.6,6063,1711,140,154,90.9,35,66,53.0,33,14,39,606,152,20,106,32,405,152,201,567,50,26,6,3,14,13,32,24,10,3,1,4,532,90.0,30,21,2,0,8,5,4,3,1,5,83.3,1,6,1,21,27,77.8,22,47,18,38.3,14,25,8,4,0,0,891,26,215,401,325,26,742,3,3,0
781,Christian Eriksen,3,5,3,6,0,68000000,27,182,0,0,5,0,12.2,0.07,0.1,23,1,4,24,10,41,1,0,0,0,0,0,9,6,2,8,11,0,1499,0,0,0,0.16,0.16,0.33,0.16,0.33,0.16,0.16,0.32,0.16,0.32,2.13,0.74,3.36,0.25,3,9,25.0,549,743,73.9,10145,2771,272,316,86.1,84,167,50.3,57,22,57,659,84,26,119,35,468,111,164,173,532,23,2,4,9,18,19,31,8,2,1,18,573,84.4,46,18,16,5,19,12,12,6,1,5,21.7,0,23,18,3,12,25.0,3,260,55,21.2,83,127,50,19,1,0,868,17,136,433,348,21,779,3,3,0
2582,Franco VĂˇzquez,3,3,3,4,0,9000000,30,187,0,0,5,0,12.2,0.09,1.6,9,1,0,15,3,25,1,1,2,0,0,0,32,39,6,6,8,0,1195,0,0,0,0.25,0.0,0.25,0.25,0.25,0.11,0.03,0.14,0.11,0.14,1.31,0.49,2.05,0.25,30,31,49.2,546,636,85.8,9642,2152,261,287,90.9,59,74,79.7,56,9,53,624,12,7,124,16,429,114,93,497,62,46,2,1,8,8,11,21,0,3,0,14,574,81.9,2,1,0,0,31,19,17,12,2,11,29.7,0,37,26,18,23,78.3,19,255,66,25.9,69,143,43,16,2,0,793,13,137,455,245,41,783,3,3,0
2289,Ken Sema,1,3,5,13,0,4800000,25,180,0,0,6,0,27.3,0.03,1.5,42,32,0,115,160,72,6,2,1,0,0,0,32,18,4,13,40,1,3600,0,0,0,0.07,0.04,0.11,0.07,0.11,0.02,0.14,0.16,0.02,0.16,0.59,0.15,2.64,0.07,16,16,50.0,775,1070,72.4,12775,5414,387,430,90.0,61,159,38.4,35,44,73,863,207,16,170,29,557,251,262,710,159,26,5,5,10,13,59,53,10,2,0,37,807,88.1,30,7,12,1,48,27,39,8,1,27,42.2,0,64,37,49,88,55.7,52,413,108,26.2,224,125,64,46,9,0,1352,70,394,511,540,57,1145,3,3,0
954,Daniel Ginczek,5,1,5,7,1,9000000,28,191,0,0,2,0,8.5,0.14,-0.4,7,0,1,4,3,20,1,5,0,2,0,0,10,9,5,1,5,0,318,0,0,0,0.35,0.12,0.47,0.35,0.47,0.4,0.17,0.57,0.4,0.57,2.81,0.7,2.34,0.35,21,27,43.8,132,199,66.3,2108,368,73,102,71.6,12,20,60.0,12,3,10,186,13,0,43,6,99,62,38,11,154,14,1,0,6,7,10,13,0,1,0,5,220,57.1,0,0,0,0,5,3,3,0,2,1,8.3,0,12,11,5,13,38.5,7,121,42,34.7,8,46,67,6,1,0,294,6,25,138,142,37,281,3,3,0
122,JosĂ© Arnaiz,5,1,3,10,1,2000000,24,175,0,0,2,0,8.8,0.06,0.8,5,1,0,6,1,15,0,1,4,0,1,0,11,17,5,5,6,0,639,0,0,0,0.23,0.11,0.34,0.23,0.34,0.14,0.03,0.17,0.14,0.17,2.39,0.68,1.71,0.23,8,25,24.2,130,178,73.0,2089,475,71,94,75.5,16,22,72.7,10,3,10,165,13,0,41,4,117,33,28,23,125,22,2,0,5,2,9,10,0,1,0,13,208,57.8,1,1,0,0,5,3,0,4,1,0,0.0,0,12,12,3,8,37.5,3,164,43,26.2,25,69,70,13,0,0,304,4,26,145,146,37,291,3,3,0
7,Tammy Abraham,5,1,3,4,1,40000000,21,191,0,0,2,0,24.6,0.16,0.9,18,0,0,10,0,50,6,6,2,2,1,0,17,24,23,5,26,0,1164,1,1,0,0.61,0.12,0.73,0.61,0.73,0.57,0.1,0.67,0.57,0.67,3.58,1.42,2.03,0.41,67,110,37.9,288,412,69.9,4213,811,159,222,71.6,26,35,74.3,16,5,31,360,52,0,149,5,259,81,72,31,306,17,17,1,6,8,26,33,0,4,0,18,495,46.0,0,0,0,0,14,10,4,5,5,4,25.0,3,16,12,21,36,58.3,22,430,130,30.2,19,170,241,23,5,0,739,31,59,354,352,165,688,3,3,0
102,AntoĂ±ito,1,1,3,13,1,600,31,175,0,0,1,0,11.4,0.07,-0.1,10,4,1,32,93,19,0,0,0,0,0,0,18,7,1,19,25,0,1286,0,0,0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,0.14,0.01,0.14,0.09,0.0,1.66,0.0,10,8,55.6,321,452,71.0,5686,2457,137,167,82.0,33,82,40.2,25,9,31,356,96,3,48,8,225,95,132,29,311,10,1,4,7,8,13,16,1,0,0,24,305,85.9,0,0,0,0,25,16,18,7,0,12,44.4,0,27,15,6,16,37.5,8,150,49,32.7,88,47,15,24,0,0,574,37,199,261,150,10,478,3,3,0
2464,Simon Terodde,5,1,5,14,1,2000000,31,192,0,0,4,0,9.0,0.19,-3.7,6,0,1,3,3,14,1,1,1,0,0,0,25,11,2,4,14,0,254,0,0,0,0.33,0.11,0.44,0.33,0.44,0.75,0.08,0.83,0.75,0.83,3.99,1.22,1.55,0.33,38,47,44.7,102,164,62.2,1688,383,46,77,59.7,7,13,53.8,6,3,11,144,20,0,58,4,72,56,36,27,80,22,7,2,7,11,11,11,0,3,0,10,169,43.2,0,0,0,0,13,5,6,6,1,7,33.3,0,21,14,2,5,40.0,3,218,54,24.8,29,112,77,14,4,0,287,19,40,117,138,66,267,3,3,0
767,Ahmed Elmohamady,1,1,3,17,0,2000000,31,182,0,0,1,0,11.5,0.04,0.8,19,16,0,50,94,28,0,0,0,0,0,0,13,5,2,6,29,0,1410,0,0,0,0.09,0.09,0.17,0.09,0.17,0.02,0.22,0.24,0.02,0.24,0.44,0.09,2.44,0.09,25,20,55.6,484,633,76.5,9333,3713,211,232,90.9,78,138,56.5,44,22,43,533,100,6,101,12,304,136,193,7,482,30,1,3,9,18,14,27,1,1,0,6,424,91.8,0,0,0,0,25,17,17,6,2,10,45.5,0,22,12,6,9,66.7,7,109,28,25.7,56,40,13,11,5,0,718,49,211,329,236,17,622,3,3,0
1962,Nils Petersen,5,1,5,8,1,6000000,30,188,1,1,1,0,27.1,0.14,2.5,32,1,1,9,0,55,3,2,2,0,0,0,10,17,12,12,67,0,733,0,0,0,0.41,0.07,0.48,0.37,0.44,0.31,0.09,0.39,0.28,0.37,2.03,0.74,2.03,0.26,80,130,38.1,332,512,64.8,5202,866,179,245,73.1,33,53,62.3,18,8,23,500,12,0,136,13,200,178,134,96,272,72,18,3,15,8,24,45,1,4,0,26,523,52.6,0,0,0,0,26,16,8,11,7,6,23.1,1,26,20,9,19,47.4,10,551,139,25.2,66,229,256,34,8,0,818,63,156,335,353,118,805,3,3,0
2270,Jeffrey Schlupp,3,3,3,14,0,9000000,26,178,0,0,2,0,11.5,0.09,1.3,7,1,1,8,19,13,1,1,2,0,0,0,17,12,1,7,15,0,1138,0,0,0,0.26,0.09,0.35,0.26,0.35,0.14,0.1,0.24,0.14,0.24,1.56,0.78,1.13,0.17,19,16,54.3,256,342,74.9,4267,1286,126,147,85.7,20,44,45.5,30,4,28,320,22,3,80,8,218,58,66,229,58,15,3,3,5,11,10,9,0,2,0,22,321,79.9,0,0,0,0,20,6,12,8,0,3,23.1,0,13,10,13,23,56.5,14,149,36,24.2,55,71,23,25,3,0,496,16,116,236,175,33,476,3,3,0
2677,Chris Wood,5,1,3,10,0,14000000,27,191,1,1,1,0,27.1,0.19,0.8,19,0,0,5,2,50,5,4,8,0,0,0,34,28,34,5,17,0,690,1,0,0,0.52,0.04,0.55,0.48,0.52,0.48,0.03,0.51,0.45,0.48,2.36,1.03,1.85,0.15,113,187,37.7,312,483,64.6,4073,486,207,285,72.6,14,25,56.0,10,4,15,470,13,0,163,4,207,153,123,60,249,69,20,4,12,13,14,32,0,3,0,14,580,44.1,0,0,0,0,10,6,1,3,6,5,26.3,0,19,14,9,20,45.0,10,407,92,22.6,23,150,234,18,4,0,763,22,59,309,421,112,749,3,3,0
2372,TomĂˇĹˇ SouÄŤek,3,1,3,16,0,20000000,24,192,0,0,0,0,11.6,0.12,0.8,2,0,0,1,2,8,0,0,1,0,0,0,11,9,0,15,38,0,318,1,0,0,0.26,0.0,0.26,0.26,0.26,0.19,0.04,0.23,0.19,0.23,1.64,0.61,0.69,0.09,62,38,62.0,274,392,69.9,4852,1163,122,167,73.1,30,49,61.2,25,4,23,386,6,3,95,11,227,68,97,44,270,34,0,1,6,5,12,7,0,1,0,13,291,77.2,1,1,0,0,35,25,15,17,3,5,26.3,0,19,14,1,6,16.7,2,240,77,32.1,96,102,42,16,3,0,530,50,155,271,118,34,525,3,3,0
1713,Lebo Mothiba,5,1,1,10,0,4000000,23,182,0,0,0,0,11.6,0.21,-2.6,10,4,0,14,0,21,1,3,0,0,0,0,25,7,7,4,0,0,678,0,0,0,0.26,0.26,0.52,0.26,0.52,0.48,0.13,0.61,0.48,0.61,2.32,0.95,1.81,0.26,26,36,41.9,204,248,82.3,2930,390,126,143,88.1,9,13,69.2,8,8,10,238,10,0,69,5,175,42,31,23,185,14,5,0,7,0,8,17,0,3,0,11,276,53.6,0,0,0,0,3,2,1,0,2,0,0.0,0,4,4,20,25,80.0,20,173,37,21.4,11,82,80,12,1,0,364,1,11,152,218,49,353,3,3,0
2300,Billy Sharp,5,1,3,9,1,1000000,33,175,0,0,1,1,11.7,0.19,0.3,15,2,1,15,0,26,2,2,4,1,0,0,20,32,12,1,1,0,721,0,0,0,0.26,0.17,0.43,0.26,0.43,0.23,0.23,0.46,0.23,0.46,1.2,0.43,2.23,0.26,13,44,22.8,162,222,73.0,2388,484,93,115,80.9,6,13,46.2,6,8,15,216,6,0,69,2,134,57,31,21,170,18,5,1,3,7,12,18,0,2,0,4,254,48.6,0,0,0,0,9,5,3,2,4,1,25.0,0,4,3,13,20,65.0,13,217,55,25.3,16,91,110,4,0,0,334,1,29,122,210,69,328,3,3,0
1586,Jean-Philippe Mateta,5,1,5,13,0,17000000,22,192,1,1,2,1,11.7,0.17,-3.7,5,0,0,3,0,15,5,2,0,1,0,0,9,7,12,2,11,0,519,0,0,0,0.26,0.09,0.34,0.17,0.26,0.54,0.03,0.57,0.49,0.52,2.91,0.94,1.28,0.26,36,42,46.2,132,204,64.7,1934,225,78,105,74.3,8,15,53.3,6,2,7,180,24,0,75,2,111,58,35,36,119,14,10,0,7,3,13,8,0,2,0,4,255,51.9,0,0,0,0,6,3,0,6,0,0,0.0,0,6,6,19,31,61.3,20,173,45,26.0,6,84,83,7,3,0,355,14,25,175,173,64,330,3,3,0
329,Fabio Borini,5,1,5,9,1,4000000,28,180,1,1,1,1,9.0,0.05,-0.1,7,0,2,10,6,25,3,5,2,0,1,0,11,26,4,7,7,0,1195,0,1,0,0.33,0.0,0.33,0.22,0.22,0.32,0.05,0.37,0.23,0.28,4.23,1.56,2.78,0.22,12,17,41.4,181,263,68.8,3091,781,89,106,84.0,18,45,40.0,8,6,14,244,19,4,51,10,146,55,62,47,184,19,0,2,8,5,14,12,2,0,0,9,270,69.8,8,0,7,0,5,4,4,0,1,0,0.0,0,8,8,10,17,58.8,12,126,33,26.2,25,50,51,10,1,0,391,10,51,163,207,50,374,3,3,0
1942,Bruno Peres,1,1,5,5,0,2000000,29,178,0,0,3,0,11.7,0.08,0.9,11,10,0,36,96,31,2,2,3,0,2,0,13,15,1,7,23,2,2561,0,1,0,0.17,0.17,0.34,0.17,0.34,0.1,0.11,0.21,0.1,0.21,1.19,0.43,2.64,0.43,2,9,18.2,534,635,84.1,9829,2778,237,259,91.5,60,83,72.3,15,18,36,532,103,6,86,17,406,143,86,102,428,7,2,1,12,5,24,22,1,3,0,15,476,89.6,1,0,1,0,17,9,10,6,1,7,36.8,0,19,12,9,16,56.3,10,126,33,26.2,54,42,30,18,3,0,752,45,217,322,288,27,651,3,3,0
1051,Erling HĂĄland,5,3,5,2,0,72000000,19,194,0,0,0,0,11.8,0.23,4.9,9,1,0,4,3,25,5,3,2,1,1,0,10,7,3,5,5,0,791,0,1,0,1.1,0.17,1.27,1.1,1.27,0.69,0.13,0.82,0.69,0.82,2.96,1.69,2.12,0.59,21,23,47.7,174,236,73.7,2327,449,103,131,78.6,9,12,75.0,8,7,11,210,26,0,68,0,161,47,28,152,50,10,3,2,2,2,14,15,0,4,0,7,261,55.9,0,0,0,0,5,5,1,1,3,2,33.3,1,6,4,12,27,44.4,13,140,40,28.6,6,49,85,12,5,0,367,9,21,179,189,68,342,3,3,0
570,Douglas Costa,5,3,5,1,0,24000000,28,172,0,0,1,0,8.9,0.06,-0.1,33,4,0,28,11,52,5,0,1,0,0,0,10,10,3,6,3,0,2429,0,0,0,0.11,0.45,0.56,0.11,0.56,0.12,0.37,0.49,0.12,0.49,2.24,0.9,5.84,0.79,1,7,12.5,392,490,80.0,7019,1882,198,219,90.4,48,81,59.3,35,13,45,460,30,3,59,28,340,81,69,426,40,6,7,2,12,8,18,39,6,5,0,10,503,87.9,15,6,5,2,5,5,4,1,0,1,10.0,1,10,9,37,59,62.7,40,114,25,21.9,22,52,40,10,0,0,613,6,61,301,315,43,584,3,3,0
410,Jhonder CĂˇdiz,5,1,1,16,0,2000000,24,190,0,0,3,0,8.9,0.08,-0.5,8,0,2,11,3,25,5,3,3,1,0,0,14,21,5,0,12,0,1112,0,0,0,0.23,0.23,0.45,0.23,0.45,0.28,0.13,0.41,0.28,0.41,3.38,1.35,2.82,0.34,42,46,47.7,120,189,63.5,1928,404,73,94,77.7,13,27,48.1,9,4,11,170,19,0,69,4,100,53,36,19,117,18,4,2,2,3,7,12,0,1,0,4,246,55.2,0,0,0,0,17,10,3,10,4,2,33.3,1,6,4,26,36,72.2,26,127,40,31.5,11,68,48,6,2,1,335,13,26,161,165,60,316,3,3,0
1738,Glenn Murray,5,1,3,15,1,1000000,35,186,0,0,0,0,8.9,0.13,-1.1,4,0,1,11,2,12,1,3,1,0,0,0,15,15,10,0,9,0,199,0,0,0,0.11,0.11,0.23,0.11,0.23,0.24,0.05,0.3,0.24,0.3,1.92,0.45,1.36,0.11,30,42,41.7,116,177,65.5,1653,304,69,87,79.3,9,17,52.9,7,4,11,170,7,1,52,3,85,51,41,17,118,15,7,0,5,1,11,7,0,1,0,5,206,47.4,0,0,0,0,3,2,0,3,0,0,0.0,0,6,6,1,5,20.0,1,144,35,24.3,10,74,60,6,1,0,273,11,24,121,137,41,267,3,3,0
820,Ansu Fati,5,1,3,2,1,80000000,16,178,0,0,2,1,11.4,0.11,3.3,17,2,0,24,7,38,7,2,3,0,0,0,19,19,4,2,3,0,2860,0,0,0,0.61,0.09,0.7,0.61,0.7,0.32,0.16,0.48,0.32,0.48,2.89,1.05,3.33,0.26,6,10,37.5,446,538,82.9,5570,949,322,358,89.9,10,24,41.7,14,13,23,520,18,2,71,8,433,60,45,64,449,10,6,3,8,17,13,24,2,1,0,15,600,85.5,9,5,2,0,19,10,4,7,8,6,37.5,2,16,10,23,56,41.1,26,224,68,30.4,39,95,90,16,1,0,724,8,41,238,503,110,708,3,3,0
1156,Roberto Inglese,5,1,5,11,1,12000000,27,186,0,1,1,0,8.5,0.16,0.4,5,0,0,5,0,9,1,0,0,0,0,0,19,7,10,2,1,0,351,0,0,0,0.47,0.0,0.47,0.47,0.47,0.51,0.03,0.54,0.42,0.45,2.7,1.29,1.06,0.12,12,20,37.5,102,153,66.7,1647,230,59,77,76.6,13,24,54.2,5,1,4,139,14,0,42,7,91,30,32,26,108,7,4,2,7,5,6,8,0,1,0,8,178,50.3,0,0,0,0,10,7,3,3,4,2,16.7,0,12,10,10,16,62.5,12,159,41,25.8,18,69,72,10,2,0,262,4,40,116,121,49,247,3,3,0
1654,MĂ­chel,3,1,3,13,1,1500000,31,182,1,1,6,0,24.2,0.04,-0.5,31,7,6,34,3,58,0,2,0,0,0,0,35,16,2,27,48,0,2018,0,0,0,0.04,0.08,0.12,0.0,0.08,0.05,0.09,0.14,0.02,0.11,0.45,0.08,2.4,0.25,16,22,42.1,1096,1404,78.1,23318,6101,402,450,89.3,233,398,58.5,94,19,91,1214,190,103,228,109,842,211,351,168,1166,49,6,3,32,13,25,39,16,3,2,30,971,92.8,80,25,25,9,47,32,26,18,3,20,29.0,0,69,49,18,26,69.2,18,525,131,25.0,165,302,58,35,5,0,1613,65,395,984,307,13,1427,3,3,0
1507,Josh Maja,5,1,1,12,0,6500000,20,180,0,0,0,0,8.2,0.2,2.3,8,0,2,0,1,22,3,1,3,1,0,0,17,11,4,3,2,0,483,0,0,0,0.73,0.24,0.98,0.73,0.98,0.45,0.15,0.6,0.45,0.6,2.2,1.47,2.69,0.37,5,23,17.9,175,206,85.0,2268,363,118,129,91.5,6,9,66.7,6,2,8,190,16,1,61,0,153,38,15,29,159,8,5,1,0,5,4,14,0,2,0,7,223,59.2,0,0,0,0,6,5,0,4,2,2,15.4,0,13,11,16,23,69.6,18,184,41,22.3,12,86,86,11,4,0,306,8,28,175,120,29,291,3,3,0
2603,Aleix Vidal,3,1,3,16,1,3000000,29,177,0,0,6,0,24.1,0.11,-0.5,39,13,2,57,24,71,3,2,8,0,2,0,18,47,3,14,14,0,2504,0,1,0,0.08,0.17,0.25,0.08,0.25,0.1,0.16,0.26,0.1,0.26,0.91,0.37,2.95,0.37,10,21,32.3,611,848,72.1,11886,3841,273,325,84.0,97,190,51.1,56,27,67,699,149,67,163,51,495,166,187,90,689,27,10,5,26,21,35,37,19,4,2,34,687,70.5,45,14,16,4,23,16,6,13,4,9,26.5,0,34,25,22,50,44.0,27,434,98,22.6,120,212,102,36,2,0,1078,19,147,578,448,45,939,3,3,0
2293,Stefano Sensi,3,1,5,2,1,24000000,23,168,0,0,2,0,8.0,0.06,1.3,15,1,3,25,3,42,6,3,3,1,2,0,14,14,0,4,3,0,1221,0,1,0,0.37,0.25,0.62,0.37,0.62,0.21,0.12,0.33,0.21,0.33,3.61,1.24,5.23,0.87,3,4,42.9,422,515,81.9,7648,1866,194,209,92.8,51,95,53.7,37,17,52,455,60,16,82,22,347,85,83,81,419,9,1,1,4,4,17,23,7,1,1,17,449,87.4,40,11,5,3,15,11,7,7,1,7,26.9,2,26,19,13,21,61.9,15,181,51,28.2,48,68,65,18,1,0,626,3,70,303,291,23,567,3,3,0
2719,JaromĂ­r Zmrhal,3,3,5,19,0,2500000,25,189,0,0,0,0,12.5,0.08,1.0,10,2,0,20,3,23,1,1,1,0,0,0,12,6,0,4,10,0,892,0,0,0,0.16,0.0,0.16,0.16,0.16,0.08,0.04,0.12,0.08,0.12,1.04,0.64,1.84,0.0,12,13,48.0,272,381,71.4,4309,1363,145,174,83.3,19,50,38.0,24,15,42,363,18,4,66,15,206,100,75,275,66,25,3,2,8,7,20,19,1,0,0,8,333,71.2,10,2,4,3,11,5,5,4,2,7,41.2,0,17,10,8,11,72.7,9,218,50,22.9,64,86,68,11,3,0,462,12,66,189,234,34,444,3,3,0
2712,Jean Zimmer,1,1,5,17,1,1000000,25,172,0,0,2,0,8.0,0.03,-0.3,14,0,0,15,37,24,4,0,1,0,0,0,11,11,1,2,4,0,743,0,0,0,0.0,0.0,0.0,0.0,0.0,0.03,0.1,0.13,0.03,0.13,1.13,0.13,3.0,0.0,0,5,0.0,180,270,66.7,3547,1506,77,98,78.6,28,55,50.9,16,5,30,204,66,13,37,15,116,75,79,23,201,7,2,0,2,6,12,9,10,0,0,4,205,74.5,16,2,11,3,10,4,6,3,1,6,42.9,0,14,8,6,14,42.9,7,105,20,19.0,36,43,26,5,1,1,341,8,62,138,160,12,280,3,3,0
245,Wissam Ben Yedder,5,1,1,9,1,40000000,28,170,3,3,1,0,24.0,0.18,4.1,45,4,14,24,6,89,10,6,4,2,2,0,10,17,7,6,2,0,3018,0,1,0,0.75,0.17,0.91,0.62,0.79,0.55,0.29,0.84,0.45,0.75,2.62,1.41,3.7,0.54,11,43,20.4,613,812,75.5,8993,2573,372,438,84.9,38,72,52.8,52,36,81,770,42,3,212,9,534,148,130,373,386,34,8,5,15,15,43,68,0,6,0,19,823,65.4,1,0,0,0,19,15,3,11,5,6,30.0,3,20,14,37,56,66.1,39,456,124,27.2,24,183,249,19,0,0,1064,11,72,502,582,158,1013,3,3,0
1848,Divock Origi,5,1,3,1,0,16000000,24,185,0,0,1,0,8.0,0.16,1.8,6,2,0,16,1,23,6,2,3,1,1,1,12,16,0,2,7,0,1166,0,1,0,0.5,0.13,0.63,0.5,0.63,0.28,0.03,0.3,0.28,0.3,1.76,0.75,2.89,0.5,14,24,36.8,158,219,72.1,2486,350,88,115,76.5,15,29,51.7,5,9,10,217,2,0,66,13,139,37,43,29,165,10,3,1,6,4,8,11,0,0,0,6,256,66.1,0,0,0,0,15,10,2,7,6,4,57.1,1,7,3,11,26,42.3,13,152,53,34.9,15,61,76,6,0,0,342,6,26,142,202,45,340,3,3,0
1832,Cauly Oliveira Souza,3,5,5,18,0,1400000,23,175,0,0,0,0,8.0,0.11,0.4,10,0,0,5,5,22,1,1,0,0,0,0,9,14,1,5,1,0,917,0,0,0,0.25,0.0,0.25,0.25,0.25,0.2,0.08,0.28,0.2,0.28,1.76,1.0,2.76,0.13,6,11,35.3,175,250,70.0,2842,875,94,111,84.7,20,62,32.3,19,5,13,193,57,16,50,13,151,39,60,21,212,6,1,1,3,7,5,15,5,1,0,12,222,73.8,36,9,16,5,9,6,5,4,0,1,16.7,0,6,5,19,30,63.3,22,210,55,26.2,48,99,63,13,1,0,365,5,50,166,184,20,312,3,3,0
936,Dennis Geiger,3,1,5,6,1,11000000,21,173,0,0,3,0,12.6,0.09,-1.2,27,2,2,13,10,41,1,1,1,0,0,0,27,15,1,7,6,0,1146,0,0,0,0.0,0.24,0.24,0.0,0.24,0.1,0.16,0.25,0.1,0.25,1.11,0.08,3.25,0.32,6,15,28.6,516,621,83.1,9990,2695,203,229,88.6,81,123,65.9,37,12,58,537,84,25,133,29,418,106,97,51,537,5,13,2,9,10,13,19,18,2,2,10,495,81.1,45,12,21,6,15,10,4,10,1,2,13.3,0,15,13,7,10,70.0,8,215,60,27.9,41,120,54,12,2,0,724,15,118,422,230,13,646,3,3,0
1679,Anthony Modeste,5,1,5,14,0,3000000,31,187,0,0,1,0,12.6,0.1,0.4,3,1,1,5,0,13,2,3,1,0,0,0,25,17,8,2,17,0,297,0,0,0,0.32,0.08,0.4,0.32,0.4,0.28,0.08,0.36,0.28,0.36,2.69,0.79,1.03,0.16,61,57,51.7,132,238,55.5,2273,431,60,93,64.5,12,26,46.2,8,5,19,202,36,1,78,4,113,49,76,13,148,30,4,2,10,6,12,7,0,1,0,5,253,52.1,0,0,0,0,10,6,3,4,3,1,10.0,1,10,9,9,10,90.0,10,231,52,22.5,17,105,109,6,1,0,367,19,40,184,152,48,332,3,3,0
